episode,reward
36100,-0.03
36200,-0.03
36300,-0.03
36400,-0.03
36500,-0.03
36600,-0.03
36700,-0.03
36800,-0.03
36900,-0.03
37000,-0.03
37100,-0.03
37200,-0.03
37300,-0.03
37400,-0.03
37500,-0.03
37600,-0.03
37700,-0.03
37800,-0.03
37900,-0.03
38000,-0.03
38100,-0.03
38200,-0.03
38300,-0.03
38400,-0.03
38500,-0.03
38600,-0.03
38700,-0.03
38800,-0.03
38900,-0.03
39000,-0.03
39100,-0.03
39200,-0.03
39300,-0.03
39400,-0.03
39500,-0.03
39600,-0.03
39700,-0.03
39800,-0.03
39900,-0.03
40000,-0.03
40100,-0.03
40200,-0.03
40300,-0.03
40400,-0.03
40500,-0.03
40600,-0.03
40700,-0.03
40800,-0.03
40900,-0.03
41000,-0.03
41100,-0.03
41200,-0.03
41300,-0.03
41400,-0.03
41500,-0.03
41600,-0.03
41700,-0.03
41800,-0.03
41900,-0.03
42000,-0.03
42100,-0.03
42200,-0.03
42300,-0.03
42400,-0.03
42500,-0.03
42600,-0.03
42700,-0.03
42800,-0.03
42900,-0.03
43000,-0.03
43100,-0.03
43200,-0.03
43300,-0.03
43400,-0.03
43500,-0.03
43600,-0.03
43700,-0.03
43800,-0.03
43900,-0.03
44000,-0.03
44100,-0.03
44200,-0.03
44300,-0.03
44400,-0.03
44500,-0.03
44600,-0.03
44700,-0.03
44800,-0.03
44900,-0.03
45000,-0.03
45100,-0.03
45200,-0.03
45300,-0.03
45400,-0.03
45500,-0.03
45600,-0.03
45700,-0.03
45800,-0.03
45900,-0.03
46000,-0.03
46100,-0.03
46200,-0.03
46300,-0.03
46400,-0.03
46500,-0.03
46600,-0.03
46700,-0.03
46800,-0.03
46900,-0.03
47000,-0.03
47100,-0.03
47200,-0.03
47300,-0.03
47400,-0.03
47500,-0.03
47600,-0.03
47700,-0.03
47800,-0.03
47900,-0.03
48000,-0.03
48100,-0.03
48200,-0.03
48300,-0.03
48400,-0.03
48500,-0.03
48600,-0.03
48700,-0.03
48800,-0.03
48900,-0.03
49000,-0.03
49100,-0.03
49200,-0.03
49300,-0.03
49400,-0.03
49500,-0.03
49600,-0.03
49700,-0.03
49800,-0.03
49900,-0.03
50000,-0.03
50100,-0.03
50200,-0.03
50300,-0.03
50400,-0.03
50500,-0.03
50600,-0.03
50700,-0.03
50800,-0.03
50900,-0.03
51000,-0.03
51100,-0.03
51200,-0.03
51300,-0.03
51400,-0.03
51500,-0.03
51600,-0.03
51700,-0.03
51800,-0.03
51900,-0.03
52000,-0.03
52100,-0.03
52200,-0.03
52300,-0.03
52400,-0.03
52500,-0.03
52600,-0.03
52700,-0.03
52800,-0.03
52900,-0.03
53000,-0.03
53100,-0.03
53200,-0.03
53300,-0.03
53400,-0.03
53500,-0.03
53600,-0.03
53700,-0.03
53800,-0.03
53900,-0.03
54000,-0.03
54100,-0.03
54200,-0.03
54300,-0.03
54400,-0.03
54500,-0.03
54600,-0.03
54700,-0.03
54800,-0.03
54900,-0.03
55000,-0.03
55100,-0.03
55200,-0.03
55300,-0.03
55400,-0.03
55500,-0.03
55600,-0.03
55700,-0.03
55800,-0.03
55900,-0.03
56000,-0.03
56100,-0.03
56200,-0.03
56300,-0.03
56400,-0.03
56500,-0.03
56600,-0.03
56700,-0.03
56800,-0.03
56900,-0.03
57000,-0.03
57100,-0.03
57200,-0.03
57300,-0.03
57400,-0.03
57500,-0.03
57600,-0.03
57700,-0.03
57800,-0.03
57900,-0.03
58000,-0.03
58100,-0.03
58200,-0.03
58300,-0.03
58400,-0.03
58500,-0.03
58600,-0.03
58700,-0.03
58800,-0.03
58900,-0.03
59000,-0.03
59100,-0.03
59200,-0.03
59300,-0.03
59400,-0.03
59500,-0.03
59600,-0.03
59700,-0.03
59800,-0.03
59900,-0.03
60000,-0.03
60100,-0.03
60200,-0.03
60300,-0.03
60400,-0.03
60500,-0.03
60600,-0.03
60700,-0.03
60800,-0.03
60900,-0.03
61000,-0.03
61100,-0.03
61200,-0.03
61300,-0.03
61400,-0.03
61500,-0.03
61600,-0.03
61700,-0.03
61800,-0.03
61900,-0.03
62000,-0.03
62100,-0.03
62200,-0.03
62300,-0.03
62400,-0.03
62500,-0.03
62600,-0.03
62700,-0.03
62800,-0.03
62900,-0.03
63000,-0.03
63100,-0.03
63200,-0.03
63300,-0.03
63400,-0.03
63500,-0.03
63600,-0.03
63700,-0.03
63800,-0.03
63900,-0.03
64000,-0.03
64100,-0.03
64200,-0.03
64300,-0.03
64400,-0.03
64500,-0.03
64600,-0.03
64700,-0.03
64800,-0.03
64900,-0.03
65000,-0.03
65100,-0.03
65200,-0.03
65300,-0.03
65400,-0.03
65500,-0.03
65600,-0.03
65700,-0.03
65800,-0.03
65900,-0.03
66000,-0.03
66100,-0.03
66200,-0.03
66300,-0.03
66400,-0.03
66500,-0.03
66600,-0.03
66700,-0.03
66800,-0.03
66900,-0.03
67000,-0.03
67100,-0.03
67200,-0.03
67300,-0.03
67400,-0.03
67500,-0.03
67600,-0.03
67700,-0.03
67800,-0.03
67900,-0.03
68000,-0.03
68100,-0.03
68200,-0.03
68300,-0.03
68400,-0.03
68500,-0.03
68600,-0.03
68700,-0.03
68800,-0.03
68900,-0.03
69000,-0.03
69100,-0.03
69200,-0.03
69300,-0.03
69400,-0.03
69500,-0.03
69600,-0.03
69700,-0.03
69800,-0.03
69900,-0.03
70000,-0.03
70100,-0.03
70200,-0.03
70300,-0.03
70400,-0.03
70500,-0.03
70600,-0.03
70700,-0.03
70800,-0.03
70900,-0.03
71000,-0.03
71100,-0.03
71200,-0.03
71300,-0.03
71400,-0.03
71500,-0.03
71600,-0.03
71700,-0.03
71800,-0.03
71900,-0.03
72000,-0.03
72100,-0.03
72200,-0.03
72300,-0.03
72400,-0.03
72500,-0.03
72600,-0.03
72700,-0.03
72800,-0.03
72900,-0.03
73000,-0.03
73100,-0.03
73200,-0.03
73300,-0.03
73400,-0.03
73500,-0.03
73600,-0.03
73700,-0.03
73800,-0.03
73900,-0.03
74000,-0.03
74100,-0.03
74200,-0.03
74300,-0.03
74400,-0.03
74500,-0.03
74600,-0.03
74700,-0.03
74800,-0.03
74900,-0.03
75000,-0.03
75100,-0.03
75200,-0.03
75300,-0.03
75400,-0.03
75500,-0.03
75600,-0.03
75700,-0.03
75800,-0.03
75900,-0.03
76000,-0.03
76100,-0.03
76200,-0.03
76300,-0.03
76400,-0.03
76500,-0.03
76600,-0.03
76700,-0.03
76800,-0.03
76900,-0.03
77000,-0.03
77100,-0.03
77200,-0.03
77300,-0.03
77400,-0.03
77500,-0.03
77600,-0.03
77700,-0.03
77800,-0.03
77900,-0.03
78000,-0.03
78100,-0.03
78200,-0.03
78300,-0.03
78400,-0.03
78500,-0.03
78600,-0.03
78700,-0.03
78800,-0.03
78900,-0.03
79000,-0.03
79100,-0.03
79200,-0.03
79300,-0.03
79400,-0.03
79500,-0.03
79600,-0.03
79700,-0.03
79800,-0.03
79900,-0.03
80000,-0.03
80100,-0.03
80200,-0.03
80300,-0.03
80400,-0.03
80500,-0.03
80600,-0.03
80700,-0.03
80800,-0.03
80900,-0.03
81000,-0.03
81100,-0.03
81200,-0.03
81300,-0.03
81400,-0.03
81500,-0.03
81600,-0.03
81700,-0.03
81800,-0.03
81900,-0.03
82000,-0.03
82100,-0.03
82200,-0.03
82300,-0.03
82400,-0.03
82500,-0.03
82600,-0.03
82700,-0.03
82800,-0.03
82900,-0.03
83000,-0.03
83100,-0.03
83200,-0.03
83300,-0.03
83400,-0.03
83500,-0.03
83600,-0.03
83700,-0.03
83800,-0.03
83900,-0.03
84000,-0.03
84100,-0.03
84200,-0.03
84300,-0.03
84400,-0.03
84500,-0.03
84600,-0.03
84700,-0.03
84800,-0.03
84900,-0.03
85000,-0.03
85100,-0.03
85200,-0.03
85300,-0.03
85400,-0.03
85500,-0.03
85600,-0.03
85700,-0.03
85800,-0.03
85900,-0.03
86000,-0.03
86100,-0.03
86200,-0.03
86300,-0.03
86400,-0.03
86500,-0.03
86600,-0.03
86700,-0.03
86800,-0.03
86900,-0.03
87000,-0.03
87100,-0.03
87200,-0.03
87300,-0.03
87400,-0.03
87500,-0.03
87600,-0.03
87700,-0.03
87800,-0.03
87900,-0.03
88000,-0.03
88100,-0.03
88200,-0.03
88300,-0.03
88400,-0.03
88500,-0.03
88600,-0.03
88700,-0.03
88800,-0.03
88900,-0.03
89000,-0.03
89100,-0.03
89200,-0.03
89300,-0.03
89400,-0.03
89500,-0.03
89600,-0.03
89700,-0.03
89800,-0.03
89900,-0.03
90000,-0.03
90100,-0.03
90200,-0.03
90300,-0.03
90400,-0.03
90500,-0.03
90600,-0.03
90700,-0.03
90800,-0.03
90900,-0.03
91000,-0.03
91100,-0.03
91200,-0.03
91300,-0.03
91400,-0.03
91500,-0.03
91600,-0.03
91700,-0.03
91800,-0.03
91900,-0.03
92000,-0.03
92100,-0.03
92200,-0.03
92300,-0.03
92400,-0.03
92500,-0.03
92600,-0.03
92700,-0.03
92800,-0.03
92900,-0.03
93000,-0.03
93100,-0.03
93200,-0.03
93300,-0.03
93400,-0.03
93500,-0.03
93600,-0.03
93700,-0.03
93800,-0.03
93900,-0.03
94000,-0.03
94100,-0.03
94200,-0.03
94300,-0.03
94400,-0.03
94500,-0.03
94600,-0.03
94700,-0.03
94800,-0.03
94900,-0.03
95000,-0.03
95100,-0.03
95200,-0.03
95300,-0.03
95400,-0.03
95500,-0.03
95600,-0.03
95700,-0.03
95800,-0.03
95900,-0.03
96000,-0.03
96100,-0.03
96200,-0.03
96300,-0.03
96400,-0.03
96500,-0.03
96600,-0.03
96700,-0.03
96800,-0.03
96900,-0.03
97000,-0.03
97100,-0.03
97200,-0.03
97300,-0.03
97400,-0.03
97500,-0.03
97600,-0.03
97700,-0.03
97800,-0.03
97900,-0.03
98000,-0.03
98100,-0.03
98200,-0.03
98300,-0.03
98400,-0.03
98500,-0.03
98600,-0.03
98700,-0.03
98800,-0.03
98900,-0.03
99000,-0.03
99100,-0.03
99200,-0.03
99300,-0.03
99400,-0.03
99500,-0.03
99600,-0.03
99700,-0.03
99800,-0.03
99900,-0.03
100000,-0.03
100100,-0.03
100200,-0.03
